"incentive_id","title","company_id","company_name","score","rank"
"65","Títulos de Impacto Social","242155","FUNDAÇÃO ALTICE PORTUGAL","0.5945421010255814",2
"65","Títulos de Impacto Social","236178","TICKET RESTAURANT DE PORTUGAL, S.A.","0.586863799746746",3
"65","Títulos de Impacto Social","246536","ASSOCIAÇÃO TEMPOS BRILHANTES","0.5782130360603333",4
"65","Títulos de Impacto Social","33619","FUNDAÇÃO CONDESSA DE PENHA LONGA","0.5763538181781769",5
"66","Cultura - Capital Europeia da Cultura Évora 27
","57447","QUINTA DA FONTE NOVA NOTÁVEL - INVESTIMENTOS IMOBILIÁRIOS, AGRÍCOLAS E AMBIENTAIS, LDA","0.4482519508450069",1
"66","Cultura - Capital Europeia da Cultura Évora 27
","220927","ÓBIDOS CRIATIVA, E.M","0.4454382243491286",2
"66","Cultura - Capital Europeia da Cultura Évora 27
","12786","LISBOA AO VIVO, LDA","0.4450149403508043",3
"66","Cultura - Capital Europeia da Cultura Évora 27
","184442","MARIANA MOORE MATOS, UNIPESSOAL, LDA","0.4414578895023",4
"66","Cultura - Capital Europeia da Cultura Évora 27
","23212","PACT - PARQUE DO ALENTEJO DE CIÊNCIA E TECNOLOGIA, S.A.","0.43804401343929905",5
"67","SACCCT – Apoio a Infraestruturas Científicas da Região Centro","104915","ASSERTIVE TENDENCY, UNIPESSOAL, LDA","0.45154417906833244",1
"67","SACCCT – Apoio a Infraestruturas Científicas da Região Centro","84303","ENIUM - GABINETE TÉCNICO-ECONÓMICO DE APOIO A INICIATIVAS LOCAIS DE DESENVOLVIMENTO, LDA","0.4428772147224681",2
"67","SACCCT – Apoio a Infraestruturas Científicas da Região Centro","240358","CNET - CENTRE FOR NEW ENERGY TECHNOLOGIES, S.A.","0.4400656783619935",3
"67","SACCCT – Apoio a Infraestruturas Científicas da Região Centro","96255","ESPAÇO E DESENVOLVIMENTO - ESTUDOS E PROJECTOS, UNIPESSOAL, LDA","0.43654633869368864",4
"67","SACCCT – Apoio a Infraestruturas Científicas da Região Centro","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.4361971914768219",5
"68","Equipamentos de ensino superior - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","227888","NORACE - CONSTRUTORAS DAS AUTO ESTRADAS DO NORTE, A.C.E.","0.3909095577218735",1
"68","Equipamentos de ensino superior - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","209903","COISAS DO NORTE, LDA","0.38884961936326123",2
"68","Equipamentos de ensino superior - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","119889","FUNDAÇÃO NORTECOOPE","0.37779925366051137",3
"68","Equipamentos de ensino superior - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","165899","100NORTE, LDA","0.37176090841772896",4
"68","Equipamentos de ensino superior - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","227145","NORMA-AÇORES - SOCIEDADE DE ESTUDOS E APOIO AO DESENVOLVIMENTO REGIONAL, S.A.","0.3693425623170271",5
"69","Programas (inter)municipais de promoção do sucesso escolar (PIPSE) – 2º Aviso","102332","TRILHOS CÚMPLICES, UNIPESSOAL, LDA","0.5139915413265509",1
"69","Programas (inter)municipais de promoção do sucesso escolar (PIPSE) – 2º Aviso","24834","COOPERATIVA DE SOLIDARIEDADE SOCIAL MÚLTIPLA ESCOLHA, C.R.L.","0.49820979317397646",2
"69","Programas (inter)municipais de promoção do sucesso escolar (PIPSE) – 2º Aviso","7574","CERCICAPER - COOPERATIVA DE EDUCAÇÃO, REABILITAÇÃO, CAPACITAÇÃO E INCLUSÃO DE CASTANHEIRA DE PÊRA, C.R.L.","0.49747300163072405",3
"69","Programas (inter)municipais de promoção do sucesso escolar (PIPSE) – 2º Aviso","79812","DOM PUPILO, LDA","0.455166568736247",4
"69","Programas (inter)municipais de promoção do sucesso escolar (PIPSE) – 2º Aviso","54518","ESTRELAS E RABISCOS, LDA","0.43615426884242664",5
"70","Redução de taxa da derrama regional em vigor na Região Autónoma dos Açores","2977","CRESAÇOR - COOPERATIVA REGIONAL DE ECONOMIA SOLIDÁRIA, C.R.L.","0.39184500921696996",1
"70","Redução de taxa da derrama regional em vigor na Região Autónoma dos Açores","220286","ROMANTI CASINO AZORES - JOGO E ANIMAÇÃO TURÍSTICA, S.A.","0.3611655003527111",2
"70","Redução de taxa da derrama regional em vigor na Região Autónoma dos Açores","230932","CAIXA DE CRÉDITO AGRÍCOLA MÚTUO DOS AÇORES, C.R.L.","0.360538467764857",3
"70","Redução de taxa da derrama regional em vigor na Região Autónoma dos Açores","129621","QUICK RIDE, LDA (ZONA FRANCA DA MADEIRA)","0.3532514291928498",4
"70","Redução de taxa da derrama regional em vigor na Região Autónoma dos Açores","77988","ASSOCIAÇÃO DE DESENVOLVIMENTO DÃO, LAFÕES E ALTO PAIVA","0.35156377265237465",5
"71","Infraestruturas do ensino pré-escolar, básico e secundário - ITI AML","225974","ITA - INSTITUTO DE TECNOLOGIAS AVANÇADAS PARA A FORMAÇÃO, LDA","0.44266481014070636",1
"71","Infraestruturas do ensino pré-escolar, básico e secundário - ITI AML","54518","ESTRELAS E RABISCOS, LDA","0.44160515069961864",2
"71","Infraestruturas do ensino pré-escolar, básico e secundário - ITI AML","230004","ASCENDI GRANDE PORTO - AUTO ESTRADAS DO GRANDE PORTO, S.A.","0.44004953264895585",3
"71","Infraestruturas do ensino pré-escolar, básico e secundário - ITI AML","4747","MENDES BORREGO & MOREIRA MONTEIRO, LDA","0.43111717700958563",4
"71","Infraestruturas do ensino pré-escolar, básico e secundário - ITI AML","81142","EUROMIND PORTUGAL, UNIPESSOAL, LDA","0.4297575908754828",5
"72","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos - Região Autónoma da Madeira","190060","MFF - ECOTURISMO, BIOLOGIA E CONSERVAÇÃO, UNIPESSOAL, LDA","0.5505282707669817",1
"72","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos - Região Autónoma da Madeira","166103","SCPM - SOCIEDADE COMERCIAL DE PESCAS DA MADEIRA, LDA","0.4726565480232239",2
"72","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos - Região Autónoma da Madeira","224405","FUNDAÇÃO OCEANO AZUL","0.44594658750136473",3
"72","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos - Região Autónoma da Madeira","23244","LIGA PARA A PROTECÇÃO DA NATUREZA","0.43676878323461976",4
"72","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos - Região Autónoma da Madeira","31040","CENTRO SOCIAL E CULTURAL DE VILA PRAIA DE ÂNCORA","0.42992467969431536",5
"73","Conservação da Natureza, Biodiversidade e Património Natural","21317","ADRAL - AGÊNCIA DE DESENVOLVIMENTO REGIONAL DO ALENTEJO, S.A.","0.5586391875958935",1
"73","Conservação da Natureza, Biodiversidade e Património Natural","242155","FUNDAÇÃO ALTICE PORTUGAL","0.5430130660533905",2
"73","Conservação da Natureza, Biodiversidade e Património Natural","237895","FUNDAÇÃO ALENTEJO","0.5387779674662379",3
"73","Conservação da Natureza, Biodiversidade e Património Natural","218483","FUNDAÇÃO GASPAR FRUTUOSO, FP","0.536633086551222",4
"73","Conservação da Natureza, Biodiversidade e Património Natural","46891","EPA - ESCOLA PROFISSIONAL DE ALTE, CIPRL","0.5333702564239502",5
"74","Participação individual na formação – Plano Territorial para uma Transição Justa de Matosinhos","38277","MARÇAL & MARTINS - RESHAPE SOLUTIONS, LDA","0.5599444845351892",1
"74","Participação individual na formação – Plano Territorial para uma Transição Justa de Matosinhos","71841","MINHO FORM - FORMAÇÃO PROFISSIONAL E CONSULTORIA, LDA","0.5475868513512794",2
"74","Participação individual na formação – Plano Territorial para uma Transição Justa de Matosinhos","114627","UP MIND - FORMAÇÃO AVANÇADA, LDA","0.5459964228270313",3
"74","Participação individual na formação – Plano Territorial para uma Transição Justa de Matosinhos","94808","PERCURSOS - FORMAÇÃO, MEDIA & SPORTS, LDA","0.545655528228819",4
"74","Participação individual na formação – Plano Territorial para uma Transição Justa de Matosinhos","7794","EUROTORF - TRABALHO TEMPORÁRIO, LDA (ZONA FRANCA DA MADEIRA)","0.5366265274063671",5
"75","Meios materiais para a proteção civil (IT) - Bolsa de Overbooking Condicionado","228326","ASCENDI NORTE - AUTO-ESTRADAS DO NORTE, S.A.","0.40885569155216217",1
"75","Meios materiais para a proteção civil (IT) - Bolsa de Overbooking Condicionado","902","OMIP, S.A.","0.40108602649486297",2
"75","Meios materiais para a proteção civil (IT) - Bolsa de Overbooking Condicionado","234665","RESÍDUOS DO NORDESTE, EIM, S.A.","0.40052300691604614",3
"75","Meios materiais para a proteção civil (IT) - Bolsa de Overbooking Condicionado","862","LEMONSAFE, UNIPESSOAL, LDA","0.40012471080198037",4
"75","Meios materiais para a proteção civil (IT) - Bolsa de Overbooking Condicionado","77108","NORPERITOS - PERITAGENS E AVERIGUAÇÕES, UNIPESSOAL, LDA","0.39876604966915025",5
"76","Planos Locais de Inclusão da População Cigana","106007","AICD - ASSOCIAÇÃO PARA INSERÇÃO POR CENTROS DIGITAIS DE INFORMAÇÃO","0.38539587302816447",1
"76","Planos Locais de Inclusão da População Cigana","11806","LAR DR. CLEMENTE DE CARVALHO","0.37577761700420176",2
"76","Planos Locais de Inclusão da População Cigana","74296","ADESCO - ASSOCIAÇÃO DE DESENVOLVIMENTO COMUNITÁRIO","0.37411735217364406",3
"76","Planos Locais de Inclusão da População Cigana","79647","A.D.C.F. - ASSOCIAÇÃO DE DESENVOLVIMENTO COMUNITÁRIO DO FUNCHAL","0.3699890527135705",4
"76","Planos Locais de Inclusão da População Cigana","50865","COMISSÃO DE MELHORAMENTOS DE AZEMÉIS","0.3692022941467411",5
"77","Aquisição de Material Circulante Ferroviário: Automotoras para os comboios regionais da CP","10824","TIP - TRANSPORTES INTERMODAIS DO PORTO, A.C.E.","0.6058436334133148",1
"77","Aquisição de Material Circulante Ferroviário: Automotoras para os comboios regionais da CP","227834","TML - TRANSPORTES METROPOLITANOS DE LISBOA, E.M.T., S.A.","0.5147420367367912",2
"77","Aquisição de Material Circulante Ferroviário: Automotoras para os comboios regionais da CP","79758","S.O.S. IMO - INVESTIMENTOS IMOBILIÁRIOS, LDA","0.5095718204975128",3
"77","Aquisição de Material Circulante Ferroviário: Automotoras para os comboios regionais da CP","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.5069724023342133",4
"77","Aquisição de Material Circulante Ferroviário: Automotoras para os comboios regionais da CP","224384","ENERGYCO II, S.A.","0.5046151208648164",5
"78","SIID – I&D&I Empresarial – STEP Digital e Biotecnologia","236519","UBIWHERE, LDA","0.47701328855832237",1
"78","SIID – I&D&I Empresarial – STEP Digital e Biotecnologia","198647","TÍTULOS SUBLIMES - CONSULTORIA, LDA","0.47350794234824606",2
"78","SIID – I&D&I Empresarial – STEP Digital e Biotecnologia","225404","INESC ID - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, INVESTIGAÇÃO E DESENVOLVIMENTO EM LISBOA","0.4628763198852539",3
"78","SIID – I&D&I Empresarial – STEP Digital e Biotecnologia","4005","ARISH SBS ALGARVE, S.A.","0.4597502326816467",4
"78","SIID – I&D&I Empresarial – STEP Digital e Biotecnologia","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.45854589343070984",5
"79","01. Transição Digital da Administração Pública da RAM - DRAP (Orientação Técnica N.º 01/C19-i05.02-RAM/2022)","232067","PATRIRAM - TITULARIDADE E GESTÃO DE PATRIMÓNIO PÚBLICO REGIONAL, S.A.","0.4661392609907078",1
"79","01. Transição Digital da Administração Pública da RAM - DRAP (Orientação Técnica N.º 01/C19-i05.02-RAM/2022)","229815","NOS MADEIRA - COMUNICAÇÕES, S.A.","0.4165985013068185",2
"79","01. Transição Digital da Administração Pública da RAM - DRAP (Orientação Técnica N.º 01/C19-i05.02-RAM/2022)","241322","ETPRAM - EMPRESA DE TRABALHO PORTUÁRIO - ETP, LDA","0.41359253742739405",3
"79","01. Transição Digital da Administração Pública da RAM - DRAP (Orientação Técnica N.º 01/C19-i05.02-RAM/2022)","232458","MPE - MADEIRA PARQUES EMPRESARIAIS, SOCIEDADE GESTORA, S.A.","0.40352851152420327",4
"79","01. Transição Digital da Administração Pública da RAM - DRAP (Orientação Técnica N.º 01/C19-i05.02-RAM/2022)","15084","STARTUP MADEIRA - MORE THAN IDEAS, LDA","0.4029820354570236",5
"80","Execução da EDL do GAL Litoral Rural - Sistema de apoio ao investimento empresarial qualificado na Economia Azul –
Comércio e Serviços.","158375","BLUEGROWTH, LDA","0.4829082509388659",1
"80","Execução da EDL do GAL Litoral Rural - Sistema de apoio ao investimento empresarial qualificado na Economia Azul –
Comércio e Serviços.","90384","ALMA DO MAR PROJECTS, LDA","0.4639309197664261",2
"80","Execução da EDL do GAL Litoral Rural - Sistema de apoio ao investimento empresarial qualificado na Economia Azul –
Comércio e Serviços.","182808","ZERO P, LDA","0.46237905211386254",3
"80","Execução da EDL do GAL Litoral Rural - Sistema de apoio ao investimento empresarial qualificado na Economia Azul –
Comércio e Serviços.","211648","ADDITIONAL MATTERS, UNIPESSOAL, LDA","0.4611912117968578",4
"80","Execução da EDL do GAL Litoral Rural - Sistema de apoio ao investimento empresarial qualificado na Economia Azul –
Comércio e Serviços.","124065","LEÃO DE GOA - SERVIÇOS E CONSULTORIA DE ENGENHARIA INDUSTRIAL, UNIPESSOAL, LDA","0.4564743962005149",5
"81","Assistência Técnica Programa Mar 2030","236972","PROMARINHA, S.A.","0.461733086756858",1
"81","Assistência Técnica Programa Mar 2030","82809","NEPTUNO DESPERTAR - PESCAS, LDA","0.4458903106516423",2
"81","Assistência Técnica Programa Mar 2030","72188","TERRA AMOROSA - SOCIEDADE DE PESCAS, UNIPESSOAL, LDA","0.4422071725130081",3
"81","Assistência Técnica Programa Mar 2030","169146","PESCA GROSSA - HARD AND PLAY FISHING MADEIRA, UNIPESSOAL, LDA","0.4392369466110435",4
"81","Assistência Técnica Programa Mar 2030","128766","SEAENTIA - FOOD, LDA","0.4384351111391128",5
"82","SIID – I&D Empresarial - Operações Individuais ou em Copromoção","236519","UBIWHERE, LDA","0.4660048931837115",1
"82","SIID – I&D Empresarial - Operações Individuais ou em Copromoção","225404","INESC ID - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, INVESTIGAÇÃO E DESENVOLVIMENTO EM LISBOA","0.45193842339882795",2
"82","SIID – I&D Empresarial - Operações Individuais ou em Copromoção","198647","TÍTULOS SUBLIMES - CONSULTORIA, LDA","0.4475092652429026",3
"82","SIID – I&D Empresarial - Operações Individuais ou em Copromoção","23784","ZENITHWINGS, LDA","0.4470775904013171",4
"82","SIID – I&D Empresarial - Operações Individuais ou em Copromoção","95204","NOMAD RIVER, UNIPESSOAL, LDA","0.43811498951226613",5
"83","Cessação definitiva das atividades de pesca – Frota Atuneira – Região Autónoma da Madeira","166103","SCPM - SOCIEDADE COMERCIAL DE PESCAS DA MADEIRA, LDA","0.45698131236267087",1
"83","Cessação definitiva das atividades de pesca – Frota Atuneira – Região Autónoma da Madeira","110248","AZÁFAMA SURPRESA, LDA","0.440967897263281",2
"83","Cessação definitiva das atividades de pesca – Frota Atuneira – Região Autónoma da Madeira","1673","DERRADEIRA AVENTURA, UNIPESSOAL, LDA","0.4342328510035354",3
"83","Cessação definitiva das atividades de pesca – Frota Atuneira – Região Autónoma da Madeira","65888","LOPES E PAIVA - AZORES FISHING, LDA","0.43043866131651526",4
"83","Cessação definitiva das atividades de pesca – Frota Atuneira – Região Autónoma da Madeira","209298","AQUA - PESCA, LDA","0.428771534154256",5
"84","Rede de Arte e Arquitetura Contemporânea do Norte de Portugal","67672","CENTRO DE ESTUDOS CULTURAIS E DE ACÇÃO SOCIAL RAIO DE LUZ","0.4596102833747995",1
"84","Rede de Arte e Arquitetura Contemporânea do Norte de Portugal","77988","ASSOCIAÇÃO DE DESENVOLVIMENTO DÃO, LAFÕES E ALTO PAIVA","0.4587535311277504",2
"84","Rede de Arte e Arquitetura Contemporânea do Norte de Portugal","31040","CENTRO SOCIAL E CULTURAL DE VILA PRAIA DE ÂNCORA","0.45486765013328845",3
"84","Rede de Arte e Arquitetura Contemporânea do Norte de Portugal","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.44754221170637787",4
"84","Rede de Arte e Arquitetura Contemporânea do Norte de Portugal","74454","ARTENAVE ATELIER - ASSOCIAÇÃO DE SOLIDARIEDADE","0.44647314611557576",5
"85","Sistema de Incentivos de Base Territorial - Inovação e modernização para o aumento da produção e Criação de novas empresas e negócios","112704","BRIGHT INNOVATION, LDA","0.4560187296872954",1
"85","Sistema de Incentivos de Base Territorial - Inovação e modernização para o aumento da produção e Criação de novas empresas e negócios","28865","ASSOCIAÇÃO EMPRESARIAL DA COVILHÃ, BELMONTE E PENAMACOR","0.44909986398516893",2
"85","Sistema de Incentivos de Base Territorial - Inovação e modernização para o aumento da produção e Criação de novas empresas e negócios","230563","IAPMEI - AGÊNCIA PARA A COMPETITIVIDADE E INOVAÇÃO, I.P.","0.44581008963079083",3
"85","Sistema de Incentivos de Base Territorial - Inovação e modernização para o aumento da produção e Criação de novas empresas e negócios","236519","UBIWHERE, LDA","0.43924126975905353",4
"85","Sistema de Incentivos de Base Territorial - Inovação e modernização para o aumento da produção e Criação de novas empresas e negócios","158375","BLUEGROWTH, LDA","0.43509396000857004",5
"86","SIIDI – I&D&I Empresarial – Operações em Copromoção ","81917","TRAÇOS & FÓRMULAS, LDA","0.46244126558303833",1
"86","SIIDI – I&D&I Empresarial – Operações em Copromoção ","229749","INNEVOA - SIC IMOBILIÁRIA FECHADA, S.A.","0.4546597477996508",2
"86","SIIDI – I&D&I Empresarial – Operações em Copromoção ","22051","CTT IMO YIELD - SIC IMOBILIÁRIA FECHADA, S.A.","0.45323041638965733",3
"86","SIIDI – I&D&I Empresarial – Operações em Copromoção ","225386","INVESQUART - SIC IMOBILIÁRIA FECHADA, S.A.","0.4515645056962967",4
"86","SIIDI – I&D&I Empresarial – Operações em Copromoção ","230699","PRÉDIOS PRIVADOS - SIC IMOBILIÁRIA FECHADA, S.A.","0.44809816623026644",5
"87","Equipamentos desportivos (IT)
","198647","TÍTULOS SUBLIMES - CONSULTORIA, LDA","0.4705582418871469",1
"87","Equipamentos desportivos (IT)
","225023","SGEB - SOCIEDADE GESTORA DE EQUIPAMENTOS DE BRAGA, S.A.","0.4688148340229643",2
"87","Equipamentos desportivos (IT)
","222836","MS - MATOSINHOS SPORT, EMPRESA MUNICIPAL DE GESTÃO E EQUIPAMENTOS DESPORTIVOS E DE LAZER, E.M.","0.4564051738147595",3
"87","Equipamentos desportivos (IT)
","94155","GREENCOMPETITION, LDA","0.4547174112414544",4
"87","Equipamentos desportivos (IT)
","245498","CASA DO POVO DE VILARANDELO","0.4421107155713654",5
"88","Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós-doutorados","95204","NOMAD RIVER, UNIPESSOAL, LDA","0.44337259232997894",1
"88","Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós-doutorados","144955","NUVENS INFINDÁVEIS, LDA","0.439776388996136",2
"88","Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós-doutorados","66549","PROPEL TALENT COMPANY, UNIPESSOAL, LDA","0.43673157691955566",3
"88","Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós-doutorados","40288","EVOLVE - GESTÃO DE RECURSOS HUMANOS, UNIPESSOAL, LDA","0.43357266287722196",4
"88","Contratação de Recursos Humanos Altamente Qualificados por empresas (micro, pequenas e médias) – doutorados e pós-doutorados","225151","RANDSTAD DIGITAL PORTUGAL, UNIPESSOAL, LDA","0.4279508676587532",5
"89","05/C08-i01.01/2023 - Condomínio de Aldeia","78744","CENTRO SOCIAL PAROQUIAL DE NOSSA SENHORA DOS MILAGRES DE ALDEIA DO BISPO - SABUGAL","0.4485607357548791",1
"89","05/C08-i01.01/2023 - Condomínio de Aldeia","43660","CASA DO POVO DE VILA DE PRADO","0.4469842942366433",2
"89","05/C08-i01.01/2023 - Condomínio de Aldeia","33619","FUNDAÇÃO CONDESSA DE PENHA LONGA","0.4379666186591026",3
"89","05/C08-i01.01/2023 - Condomínio de Aldeia","20241","CENTRO COMUNITÁRIO PAROQUIAL DE RIO DE MOURO","0.4309462308883698",4
"89","05/C08-i01.01/2023 - Condomínio de Aldeia","92376","CENTRO SOCIAL PAROQUIAL DE ABRUNHOSA-A-VELHA","0.425164231638404",5
"90","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos – Região Autónoma dos Açores","230011","DOCAPESCA - PORTOS E LOTAS, S.A.","0.442723973340044",1
"90","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos – Região Autónoma dos Açores","234585","ATLÂNTICOLINE, S.A.","0.41979422097344193",2
"90","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos – Região Autónoma dos Açores","110248","AZÁFAMA SURPRESA, LDA","0.41367898934859887",3
"90","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos – Região Autónoma dos Açores","166703","S2 AQUA - LABORATÓRIO COLABORATIVO, ASSOCIAÇÃO PARA UMA AQUACULTURA SUSTENTÁVEL E INTELIGENTE","0.4117085495516337",4
"90","Apoio à Proteção e Restauração da Biodiversidade e dos Ecossistemas Marinhos – Região Autónoma dos Açores","3563","FUNDAÇÃO SALVADOR CAETANO","0.411165759951045",5
"91","Reforço da capacidade operacional de Infraestruturas para a prevenção e gestão de riscos","231921","APRAM - ADMINISTRAÇÃO DOS PORTOS DA REGIÃO AUTÓNOMA DA MADEIRA, S.A.","0.412572517991066",1
"91","Reforço da capacidade operacional de Infraestruturas para a prevenção e gestão de riscos","65459","PROSPECTIVA MADEIRA - PROJECTOS, SERVIÇOS, ESTUDOS, UNIPESSOAL, LDA","0.4077705266407291",2
"91","Reforço da capacidade operacional de Infraestruturas para a prevenção e gestão de riscos","247816","SOCIOHABITAFUNCHAL - EMPRESA MUNICIPAL DE HABITAÇÃO, E.M.","0.40299657610028333",3
"91","Reforço da capacidade operacional de Infraestruturas para a prevenção e gestão de riscos","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.40232889354228973",4
"91","Reforço da capacidade operacional de Infraestruturas para a prevenção e gestão de riscos","229550","RESINORTE - VALORIZAÇÃO E TRATAMENTO DE RESÍDUOS SÓLIDOS, S.A.","0.3931509767084739",5
"92","Eficiência energética na administração local e nas instituições particulares de solidariedade social (IT)","230733","CASCAIS PRÓXIMA - GESTÃO DE MOBILIDADE, ESPAÇOS URBANOS E ENERGIAS, E.M., S.A.","0.6011618375778233",1
"92","Eficiência energética na administração local e nas instituições particulares de solidariedade social (IT)","244119","ALENTEJO CENTRAL SMARTLIGHT, LDA","0.5827654872992998",2
"92","Eficiência energética na administração local e nas instituições particulares de solidariedade social (IT)","233767","ADENE - AGÊNCIA PARA A ENERGIA","0.5742638141355634",3
"92","Eficiência energética na administração local e nas instituições particulares de solidariedade social (IT)","46141","SUSTAINABLE EQUATION, LDA","0.5730896772092782",4
"92","Eficiência energética na administração local e nas instituições particulares de solidariedade social (IT)","117408","AGÊNCIA MUNICIPAL DE ENERGIA DO SEIXAL - AMESEIXAL","0.5612478145213246",5
"93","Ciclo urbano da água em baixa (sistemas de titularidade estatal e sistemas de titularidade municipal ou intermunicipal, incluindo parcerias Estado municípios)","237689","EÓLICA DA CORREDOURA, S.A.","0.46142930252203046",1
"93","Ciclo urbano da água em baixa (sistemas de titularidade estatal e sistemas de titularidade municipal ou intermunicipal, incluindo parcerias Estado municípios)","229353","EÓLICA DO ALTO DOURO, S.A.","0.45603296684826145",2
"93","Ciclo urbano da água em baixa (sistemas de titularidade estatal e sistemas de titularidade municipal ou intermunicipal, incluindo parcerias Estado municípios)","246516","SUEZ TI PORTUGAL, UNIPESSOAL, LDA","0.44589293003082275",3
"93","Ciclo urbano da água em baixa (sistemas de titularidade estatal e sistemas de titularidade municipal ou intermunicipal, incluindo parcerias Estado municípios)","226606","JOSÉ MARQUES GRÁCIO, S.A.","0.44358674845616586",4
"93","Ciclo urbano da água em baixa (sistemas de titularidade estatal e sistemas de titularidade municipal ou intermunicipal, incluindo parcerias Estado municípios)","87149","MOTA-ENGIL RENEWING, S.A.","0.4431259449199413",5
"94","Execução da EDL do GAL Costeiro Litoral Norte - Comunidades do Litoral","216453","FUNDAÇÃO GALP","0.4668889800641346",1
"94","Execução da EDL do GAL Costeiro Litoral Norte - Comunidades do Litoral","77988","ASSOCIAÇÃO DE DESENVOLVIMENTO DÃO, LAFÕES E ALTO PAIVA","0.45738363774018165",2
"94","Execução da EDL do GAL Costeiro Litoral Norte - Comunidades do Litoral","33619","FUNDAÇÃO CONDESSA DE PENHA LONGA","0.43396089268197213",3
"94","Execução da EDL do GAL Costeiro Litoral Norte - Comunidades do Litoral","31040","CENTRO SOCIAL E CULTURAL DE VILA PRAIA DE ÂNCORA","0.43248989291579965",4
"94","Execução da EDL do GAL Costeiro Litoral Norte - Comunidades do Litoral","230004","ASCENDI GRANDE PORTO - AUTO ESTRADAS DO GRANDE PORTO, S.A.","0.42922629613249397",5
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","38085","QUALITAS INSTRUMENTS, LDA","0.5847430527210268",1
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","46891","EPA - ESCOLA PROFISSIONAL DE ALTE, CIPRL","0.5642923974569088",2
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","158375","BLUEGROWTH, LDA","0.556123499207295",3
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","407","IPARQUE - PARQUE PARA A INOVAÇÃO EM CIÊNCIA, TECNOLOGIA E SAÚDE, E.M., S.A.","0.5506730333371785",4
"95","Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo  ","119472","AMBISITUS - PROJECTOS, GESTÃO E AVALIAÇÃO AMBIENTAL, LDA","0.5501751259073697",5
"96","Ativos públicos de turismo e património cultural – ITI","109648","TRIPTYCH, LDA (ZONA FRANCA DA MADEIRA)","0.43464995209575574",1
"96","Ativos públicos de turismo e património cultural – ITI","229815","NOS MADEIRA - COMUNICAÇÕES, S.A.","0.4313503632351866",2
"96","Ativos públicos de turismo e património cultural – ITI","3362","KAPA URBAN BEACH, S.A.","0.4306304198127743",3
"96","Ativos públicos de turismo e património cultural – ITI","152732","MADEIRA-IN.COM, UNIPESSOAL, LDA","0.4300164559488434",4
"96","Ativos públicos de turismo e património cultural – ITI","215172","KAPA KAIS, S.A.","0.42307113111019135",5
"97","Hospitais - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","21726","IRMANDADE DA SANTA CASA DA MISERICÓRDIA DE FORNOS DE ALGODRES","0.4317455102053597",1
"97","Hospitais - Iniciativas Âncora Regionais - Bolsa de Overbooking Condicionado","222395","CENTRO SOCIAL PAROQUIAL DE S.TIAGO DE URRA","0.43087632748116056",2
